open_ts_int,open_ts_str,open,high,low,close,volume,open,high,low,volume,open,high,low,volume,open,high,low,volume,open,high,low,volume,open,high,low,volume,open,high,low,volume,open,high,low,volume,open,high,low,volume,open,high,low,volume,open,high,low,volume
1641891600000,2022-01-11 09:00:00,3107.44,3134.02,3097.9,3123.15,13628.0209,3062.73,3088.01,3054.06,9189.4677,3082.87,3087.18,3054.18,10185.5226,3054.6,3091.9,3051.8,10605.0436,3091.74,3128.5,3086.0,16378.5041,3115.61,3123.74,3107.14,8469.8408,3119.79,3124.71,3105.69,8733.007,3118.18,3119.85,3101.52,6423.6842,3110.66,3122.9,3097.57,6168.687,3108.08,3137.01,3105.69,10443.4855,3129.59,3146.98,3104.79,17194.6096
1641888000000,2022-01-11 08:00:00,3129.59,3146.98,3104.79,3107.62,17194.6096,3074.65,3084.96,3056.33,6294.9157,3062.73,3088.01,3054.06,9189.4677,3082.87,3087.18,3054.18,10185.5226,3054.6,3091.9,3051.8,10605.0436,3091.74,3128.5,3086.0,16378.5041,3115.61,3123.74,3107.14,8469.8408,3119.79,3124.71,3105.69,8733.007,3118.18,3119.85,3101.52,6423.6842,3110.66,3122.9,3097.57,6168.687,3108.08,3137.01,3105.69,10443.4855
1641884400000,2022-01-11 07:00:00,3108.08,3137.01,3105.69,3129.59,10443.4855,3082.68,3096.15,3068.12,13234.7443,3074.65,3084.96,3056.33,6294.9157,3062.73,3088.01,3054.06,9189.4677,3082.87,3087.18,3054.18,10185.5226,3054.6,3091.9,3051.8,10605.0436,3091.74,3128.5,3086.0,16378.5041,3115.61,3123.74,3107.14,8469.8408,3119.79,3124.71,3105.69,8733.007,3118.18,3119.85,3101.52,6423.6842,3110.66,3122.9,3097.57,6168.687
1641880800000,2022-01-11 06:00:00,3110.66,3122.9,3097.57,3108.08,6168.687,3029.75,3088.0,3019.17,15604.1474,3082.68,3096.15,3068.12,13234.7443,3074.65,3084.96,3056.33,6294.9157,3062.73,3088.01,3054.06,9189.4677,3082.87,3087.18,3054.18,10185.5226,3054.6,3091.9,3051.8,10605.0436,3091.74,3128.5,3086.0,16378.5041,3115.61,3123.74,3107.14,8469.8408,3119.79,3124.71,3105.69,8733.007,3118.18,3119.85,3101.52,6423.6842
1641877200000,2022-01-11 05:00:00,3118.18,3119.85,3101.52,3110.66,6423.6842,3042.9,3056.28,3020.21,10499.1698,3029.75,3088.0,3019.17,15604.1474,3082.68,3096.15,3068.12,13234.7443,3074.65,3084.96,3056.33,6294.9157,3062.73,3088.01,3054.06,9189.4677,3082.87,3087.18,3054.18,10185.5226,3054.6,3091.9,3051.8,10605.0436,3091.74,3128.5,3086.0,16378.5041,3115.61,3123.74,3107.14,8469.8408,3119.79,3124.71,3105.69,8733.007
1641873600000,2022-01-11 04:00:00,3119.79,3124.71,3105.69,3118.17,8733.007,3012.3,3059.56,3003.24,17689.5633,3042.9,3056.28,3020.21,10499.1698,3029.75,3088.0,3019.17,15604.1474,3082.68,3096.15,3068.12,13234.7443,3074.65,3084.96,3056.33,6294.9157,3062.73,3088.01,3054.06,9189.4677,3082.87,3087.18,3054.18,10185.5226,3054.6,3091.9,3051.8,10605.0436,3091.74,3128.5,3086.0,16378.5041,3115.61,3123.74,3107.14,8469.8408
1641870000000,2022-01-11 03:00:00,3115.61,3123.74,3107.14,3120.2,8469.8408,3075.74,3083.78,2970.68,58899.9362,3012.3,3059.56,3003.24,17689.5633,3042.9,3056.28,3020.21,10499.1698,3029.75,3088.0,3019.17,15604.1474,3082.68,3096.15,3068.12,13234.7443,3074.65,3084.96,3056.33,6294.9157,3062.73,3088.01,3054.06,9189.4677,3082.87,3087.18,3054.18,10185.5226,3054.6,3091.9,3051.8,10605.0436,3091.74,3128.5,3086.0,16378.5041
1641866400000,2022-01-11 02:00:00,3091.74,3128.5,3086.0,3115.61,16378.5041,3006.27,3095.0,2996.1,43620.2713,3075.74,3083.78,2970.68,58899.9362,3012.3,3059.56,3003.24,17689.5633,3042.9,3056.28,3020.21,10499.1698,3029.75,3088.0,3019.17,15604.1474,3082.68,3096.15,3068.12,13234.7443,3074.65,3084.96,3056.33,6294.9157,3062.73,3088.01,3054.06,9189.4677,3082.87,3087.18,3054.18,10185.5226,3054.6,3091.9,3051.8,10605.0436
1641862800000,2022-01-11 01:00:00,3054.6,3091.9,3051.8,3091.75,10605.0436,3018.96,3032.4,2981.03,40379.5084,3006.27,3095.0,2996.1,43620.2713,3075.74,3083.78,2970.68,58899.9362,3012.3,3059.56,3003.24,17689.5633,3042.9,3056.28,3020.21,10499.1698,3029.75,3088.0,3019.17,15604.1474,3082.68,3096.15,3068.12,13234.7443,3074.65,3084.96,3056.33,6294.9157,3062.73,3088.01,3054.06,9189.4677,3082.87,3087.18,3054.18,10185.5226
1641859200000,2022-01-11 00:00:00,3082.87,3087.18,3054.18,3054.75,10185.5226,3021.34,3041.82,2928.83,128141.5663,3018.96,3032.4,2981.03,40379.5084,3006.27,3095.0,2996.1,43620.2713,3075.74,3083.78,2970.68,58899.9362,3012.3,3059.56,3003.24,17689.5633,3042.9,3056.28,3020.21,10499.1698,3029.75,3088.0,3019.17,15604.1474,3082.68,3096.15,3068.12,13234.7443,3074.65,3084.96,3056.33,6294.9157,3062.73,3088.01,3054.06,9189.4677
1641855600000,2022-01-10 23:00:00,3062.73,3088.01,3054.06,3082.68,9189.4677,3031.55,3047.61,3011.56,27512.339,3021.34,3041.82,2928.83,128141.5663,3018.96,3032.4,2981.03,40379.5084,3006.27,3095.0,2996.1,43620.2713,3075.74,3083.78,2970.68,58899.9362,3012.3,3059.56,3003.24,17689.5633,3042.9,3056.28,3020.21,10499.1698,3029.75,3088.0,3019.17,15604.1474,3082.68,3096.15,3068.12,13234.7443,3074.65,3084.96,3056.33,6294.9157
1641852000000,2022-01-10 22:00:00,3074.65,3084.96,3056.33,3062.73,6294.9157,3104.42,3110.94,3030.0,33757.8233,3031.55,3047.61,3011.56,27512.339,3021.34,3041.82,2928.83,128141.5663,3018.96,3032.4,2981.03,40379.5084,3006.27,3095.0,2996.1,43620.2713,3075.74,3083.78,2970.68,58899.9362,3012.3,3059.56,3003.24,17689.5633,3042.9,3056.28,3020.21,10499.1698,3029.75,3088.0,3019.17,15604.1474,3082.68,3096.15,3068.12,13234.7443
1641848400000,2022-01-10 21:00:00,3082.68,3096.15,3068.12,3074.65,13234.7443,3138.97,3140.25,3094.39,25916.8236,3104.42,3110.94,3030.0,33757.8233,3031.55,3047.61,3011.56,27512.339,3021.34,3041.82,2928.83,128141.5663,3018.96,3032.4,2981.03,40379.5084,3006.27,3095.0,2996.1,43620.2713,3075.74,3083.78,2970.68,58899.9362,3012.3,3059.56,3003.24,17689.5633,3042.9,3056.28,3020.21,10499.1698,3029.75,3088.0,3019.17,15604.1474
1641844800000,2022-01-10 20:00:00,3029.75,3088.0,3019.17,3082.68,15604.1474,3146.01,3168.0,3137.37,9407.66,3138.97,3140.25,3094.39,25916.8236,3104.42,3110.94,3030.0,33757.8233,3031.55,3047.61,3011.56,27512.339,3021.34,3041.82,2928.83,128141.5663,3018.96,3032.4,2981.03,40379.5084,3006.27,3095.0,2996.1,43620.2713,3075.74,3083.78,2970.68,58899.9362,3012.3,3059.56,3003.24,17689.5633,3042.9,3056.28,3020.21,10499.1698
1641841200000,2022-01-10 19:00:00,3042.9,3056.28,3020.21,3029.75,10499.1698,3145.27,3159.45,3140.5,6973.1479,3146.01,3168.0,3137.37,9407.66,3138.97,3140.25,3094.39,25916.8236,3104.42,3110.94,3030.0,33757.8233,3031.55,3047.61,3011.56,27512.339,3021.34,3041.82,2928.83,128141.5663,3018.96,3032.4,2981.03,40379.5084,3006.27,3095.0,2996.1,43620.2713,3075.74,3083.78,2970.68,58899.9362,3012.3,3059.56,3003.24,17689.5633
1641837600000,2022-01-10 18:00:00,3012.3,3059.56,3003.24,3042.91,17689.5633,3163.24,3169.91,3138.01,11088.7354,3145.27,3159.45,3140.5,6973.1479,3146.01,3168.0,3137.37,9407.66,3138.97,3140.25,3094.39,25916.8236,3104.42,3110.94,3030.0,33757.8233,3031.55,3047.61,3011.56,27512.339,3021.34,3041.82,2928.83,128141.5663,3018.96,3032.4,2981.03,40379.5084,3006.27,3095.0,2996.1,43620.2713,3075.74,3083.78,2970.68,58899.9362
1641834000000,2022-01-10 17:00:00,3075.74,3083.78,2970.68,3012.3,58899.9362,3161.45,3175.01,3155.16,7950.9808,3163.24,3169.91,3138.01,11088.7354,3145.27,3159.45,3140.5,6973.1479,3146.01,3168.0,3137.37,9407.66,3138.97,3140.25,3094.39,25916.8236,3104.42,3110.94,3030.0,33757.8233,3031.55,3047.61,3011.56,27512.339,3021.34,3041.82,2928.83,128141.5663,3018.96,3032.4,2981.03,40379.5084,3006.27,3095.0,2996.1,43620.2713
1641830400000,2022-01-10 16:00:00,3006.27,3095.0,2996.1,3075.74,43620.2713,3173.99,3175.07,3155.3,7804.6773,3161.45,3175.01,3155.16,7950.9808,3163.24,3169.91,3138.01,11088.7354,3145.27,3159.45,3140.5,6973.1479,3146.01,3168.0,3137.37,9407.66,3138.97,3140.25,3094.39,25916.8236,3104.42,3110.94,3030.0,33757.8233,3031.55,3047.61,3011.56,27512.339,3021.34,3041.82,2928.83,128141.5663,3018.96,3032.4,2981.03,40379.5084
1641826800000,2022-01-10 15:00:00,3018.96,3032.4,2981.03,3006.26,40379.5084,3175.18,3181.0,3167.4,8635.7041,3173.99,3175.07,3155.3,7804.6773,3161.45,3175.01,3155.16,7950.9808,3163.24,3169.91,3138.01,11088.7354,3145.27,3159.45,3140.5,6973.1479,3146.01,3168.0,3137.37,9407.66,3138.97,3140.25,3094.39,25916.8236,3104.42,3110.94,3030.0,33757.8233,3031.55,3047.61,3011.56,27512.339,3021.34,3041.82,2928.83,128141.5663
1641823200000,2022-01-10 14:00:00,3021.34,3041.82,2928.83,3018.96,128141.5663,3155.04,3185.0,3152.0,12759.537,3175.18,3181.0,3167.4,8635.7041,3173.99,3175.07,3155.3,7804.6773,3161.45,3175.01,3155.16,7950.9808,3163.24,3169.91,3138.01,11088.7354,3145.27,3159.45,3140.5,6973.1479,3146.01,3168.0,3137.37,9407.66,3138.97,3140.25,3094.39,25916.8236,3104.42,3110.94,3030.0,33757.8233,3031.55,3047.61,3011.56,27512.339
1641819600000,2022-01-10 13:00:00,3031.55,3047.61,3011.56,3021.04,27512.339,3153.82,3157.47,3147.87,4942.2764,3155.04,3185.0,3152.0,12759.537,3175.18,3181.0,3167.4,8635.7041,3173.99,3175.07,3155.3,7804.6773,3161.45,3175.01,3155.16,7950.9808,3163.24,3169.91,3138.01,11088.7354,3145.27,3159.45,3140.5,6973.1479,3146.01,3168.0,3137.37,9407.66,3138.97,3140.25,3094.39,25916.8236,3104.42,3110.94,3030.0,33757.8233
1641816000000,2022-01-10 12:00:00,3104.42,3110.94,3030.0,3031.55,33757.8233,3151.61,3160.0,3141.6,8375.5216,3153.82,3157.47,3147.87,4942.2764,3155.04,3185.0,3152.0,12759.537,3175.18,3181.0,3167.4,8635.7041,3173.99,3175.07,3155.3,7804.6773,3161.45,3175.01,3155.16,7950.9808,3163.24,3169.91,3138.01,11088.7354,3145.27,3159.45,3140.5,6973.1479,3146.01,3168.0,3137.37,9407.66,3138.97,3140.25,3094.39,25916.8236
1641812400000,2022-01-10 11:00:00,3138.97,3140.25,3094.39,3104.5,25916.8236,3137.39,3152.79,3128.11,9251.9346,3151.61,3160.0,3141.6,8375.5216,3153.82,3157.47,3147.87,4942.2764,3155.04,3185.0,3152.0,12759.537,3175.18,3181.0,3167.4,8635.7041,3173.99,3175.07,3155.3,7804.6773,3161.45,3175.01,3155.16,7950.9808,3163.24,3169.91,3138.01,11088.7354,3145.27,3159.45,3140.5,6973.1479,3146.01,3168.0,3137.37,9407.66
1641808800000,2022-01-10 10:00:00,3146.01,3168.0,3137.37,3138.97,9407.66,3151.97,3171.25,3135.48,11887.9352,3137.39,3152.79,3128.11,9251.9346,3151.61,3160.0,3141.6,8375.5216,3153.82,3157.47,3147.87,4942.2764,3155.04,3185.0,3152.0,12759.537,3175.18,3181.0,3167.4,8635.7041,3173.99,3175.07,3155.3,7804.6773,3161.45,3175.01,3155.16,7950.9808,3163.24,3169.91,3138.01,11088.7354,3145.27,3159.45,3140.5,6973.1479
1641805200000,2022-01-10 09:00:00,3145.27,3159.45,3140.5,3146.0,6973.1479,3179.4,3185.22,3143.84,13343.8637,3151.97,3171.25,3135.48,11887.9352,3137.39,3152.79,3128.11,9251.9346,3151.61,3160.0,3141.6,8375.5216,3153.82,3157.47,3147.87,4942.2764,3155.04,3185.0,3152.0,12759.537,3175.18,3181.0,3167.4,8635.7041,3173.99,3175.07,3155.3,7804.6773,3161.45,3175.01,3155.16,7950.9808,3163.24,3169.91,3138.01,11088.7354
1641801600000,2022-01-10 08:00:00,3163.24,3169.91,3138.01,3145.27,11088.7354,3189.05,3200.0,3173.24,5921.1581,3179.4,3185.22,3143.84,13343.8637,3151.97,3171.25,3135.48,11887.9352,3137.39,3152.79,3128.11,9251.9346,3151.61,3160.0,3141.6,8375.5216,3153.82,3157.47,3147.87,4942.2764,3155.04,3185.0,3152.0,12759.537,3175.18,3181.0,3167.4,8635.7041,3173.99,3175.07,3155.3,7804.6773,3161.45,3175.01,3155.16,7950.9808
1641798000000,2022-01-10 07:00:00,3161.45,3175.01,3155.16,3163.24,7950.9808,3195.84,3204.37,3183.68,6250.2761,3189.05,3200.0,3173.24,5921.1581,3179.4,3185.22,3143.84,13343.8637,3151.97,3171.25,3135.48,11887.9352,3137.39,3152.79,3128.11,9251.9346,3151.61,3160.0,3141.6,8375.5216,3153.82,3157.47,3147.87,4942.2764,3155.04,3185.0,3152.0,12759.537,3175.18,3181.0,3167.4,8635.7041,3173.99,3175.07,3155.3,7804.6773
1641794400000,2022-01-10 06:00:00,3173.99,3175.07,3155.3,3161.45,7804.6773,3204.11,3211.72,3192.78,8921.7249,3195.84,3204.37,3183.68,6250.2761,3189.05,3200.0,3173.24,5921.1581,3179.4,3185.22,3143.84,13343.8637,3151.97,3171.25,3135.48,11887.9352,3137.39,3152.79,3128.11,9251.9346,3151.61,3160.0,3141.6,8375.5216,3153.82,3157.47,3147.87,4942.2764,3155.04,3185.0,3152.0,12759.537,3175.18,3181.0,3167.4,8635.7041
1641790800000,2022-01-10 05:00:00,3175.18,3181.0,3167.4,3174.0,8635.7041,3169.31,3209.64,3161.23,17699.8806,3204.11,3211.72,3192.78,8921.7249,3195.84,3204.37,3183.68,6250.2761,3189.05,3200.0,3173.24,5921.1581,3179.4,3185.22,3143.84,13343.8637,3151.97,3171.25,3135.48,11887.9352,3137.39,3152.79,3128.11,9251.9346,3151.61,3160.0,3141.6,8375.5216,3153.82,3157.47,3147.87,4942.2764,3155.04,3185.0,3152.0,12759.537
1641787200000,2022-01-10 04:00:00,3155.04,3185.0,3152.0,3175.18,12759.537,3166.65,3179.92,3164.33,12406.0303,3169.31,3209.64,3161.23,17699.8806,3204.11,3211.72,3192.78,8921.7249,3195.84,3204.37,3183.68,6250.2761,3189.05,3200.0,3173.24,5921.1581,3179.4,3185.22,3143.84,13343.8637,3151.97,3171.25,3135.48,11887.9352,3137.39,3152.79,3128.11,9251.9346,3151.61,3160.0,3141.6,8375.5216,3153.82,3157.47,3147.87,4942.2764
1641783600000,2022-01-10 03:00:00,3153.82,3157.47,3147.87,3155.04,4942.2764,3159.97,3177.86,3148.35,18713.257,3166.65,3179.92,3164.33,12406.0303,3169.31,3209.64,3161.23,17699.8806,3204.11,3211.72,3192.78,8921.7249,3195.84,3204.37,3183.68,6250.2761,3189.05,3200.0,3173.24,5921.1581,3179.4,3185.22,3143.84,13343.8637,3151.97,3171.25,3135.48,11887.9352,3137.39,3152.79,3128.11,9251.9346,3151.61,3160.0,3141.6,8375.5216
1641780000000,2022-01-10 02:00:00,3151.61,3160.0,3141.6,3153.82,8375.5216,3098.06,3160.0,3092.34,18744.8401,3159.97,3177.86,3148.35,18713.257,3166.65,3179.92,3164.33,12406.0303,3169.31,3209.64,3161.23,17699.8806,3204.11,3211.72,3192.78,8921.7249,3195.84,3204.37,3183.68,6250.2761,3189.05,3200.0,3173.24,5921.1581,3179.4,3185.22,3143.84,13343.8637,3151.97,3171.25,3135.48,11887.9352,3137.39,3152.79,3128.11,9251.9346
1641776400000,2022-01-10 01:00:00,3137.39,3152.79,3128.11,3151.6,9251.9346,3097.88,3104.85,3072.71,13856.3158,3098.06,3160.0,3092.34,18744.8401,3159.97,3177.86,3148.35,18713.257,3166.65,3179.92,3164.33,12406.0303,3169.31,3209.64,3161.23,17699.8806,3204.11,3211.72,3192.78,8921.7249,3195.84,3204.37,3183.68,6250.2761,3189.05,3200.0,3173.24,5921.1581,3179.4,3185.22,3143.84,13343.8637,3151.97,3171.25,3135.48,11887.9352
1641772800000,2022-01-10 00:00:00,3151.97,3171.25,3135.48,3136.78,11887.9352,3086.07,3116.64,3085.83,9145.7084,3097.88,3104.85,3072.71,13856.3158,3098.06,3160.0,3092.34,18744.8401,3159.97,3177.86,3148.35,18713.257,3166.65,3179.92,3164.33,12406.0303,3169.31,3209.64,3161.23,17699.8806,3204.11,3211.72,3192.78,8921.7249,3195.84,3204.37,3183.68,6250.2761,3189.05,3200.0,3173.24,5921.1581,3179.4,3185.22,3143.84,13343.8637
1641769200000,2022-01-09 23:00:00,3179.4,3185.22,3143.84,3151.97,13343.8637,3109.74,3130.06,3085.01,10422.6327,3086.07,3116.64,3085.83,9145.7084,3097.88,3104.85,3072.71,13856.3158,3098.06,3160.0,3092.34,18744.8401,3159.97,3177.86,3148.35,18713.257,3166.65,3179.92,3164.33,12406.0303,3169.31,3209.64,3161.23,17699.8806,3204.11,3211.72,3192.78,8921.7249,3195.84,3204.37,3183.68,6250.2761,3189.05,3200.0,3173.24,5921.1581
1641765600000,2022-01-09 22:00:00,3189.05,3200.0,3173.24,3179.4,5921.1581,3128.42,3135.0,3104.57,8474.6559,3109.74,3130.06,3085.01,10422.6327,3086.07,3116.64,3085.83,9145.7084,3097.88,3104.85,3072.71,13856.3158,3098.06,3160.0,3092.34,18744.8401,3159.97,3177.86,3148.35,18713.257,3166.65,3179.92,3164.33,12406.0303,3169.31,3209.64,3161.23,17699.8806,3204.11,3211.72,3192.78,8921.7249,3195.84,3204.37,3183.68,6250.2761
1641762000000,2022-01-09 21:00:00,3195.84,3204.37,3183.68,3189.05,6250.2761,3106.8,3135.32,3106.28,10128.1456,3128.42,3135.0,3104.57,8474.6559,3109.74,3130.06,3085.01,10422.6327,3086.07,3116.64,3085.83,9145.7084,3097.88,3104.85,3072.71,13856.3158,3098.06,3160.0,3092.34,18744.8401,3159.97,3177.86,3148.35,18713.257,3166.65,3179.92,3164.33,12406.0303,3169.31,3209.64,3161.23,17699.8806,3204.11,3211.72,3192.78,8921.7249
1641758400000,2022-01-09 20:00:00,3204.11,3211.72,3192.78,3195.84,8921.7249,3096.81,3111.0,3084.81,9810.5785,3106.8,3135.32,3106.28,10128.1456,3128.42,3135.0,3104.57,8474.6559,3109.74,3130.06,3085.01,10422.6327,3086.07,3116.64,3085.83,9145.7084,3097.88,3104.85,3072.71,13856.3158,3098.06,3160.0,3092.34,18744.8401,3159.97,3177.86,3148.35,18713.257,3166.65,3179.92,3164.33,12406.0303,3169.31,3209.64,3161.23,17699.8806
1641754800000,2022-01-09 19:00:00,3169.31,3209.64,3161.23,3203.91,17699.8806,3107.82,3116.5,3093.18,12785.2981,3096.81,3111.0,3084.81,9810.5785,3106.8,3135.32,3106.28,10128.1456,3128.42,3135.0,3104.57,8474.6559,3109.74,3130.06,3085.01,10422.6327,3086.07,3116.64,3085.83,9145.7084,3097.88,3104.85,3072.71,13856.3158,3098.06,3160.0,3092.34,18744.8401,3159.97,3177.86,3148.35,18713.257,3166.65,3179.92,3164.33,12406.0303
1641751200000,2022-01-09 18:00:00,3166.65,3179.92,3164.33,3168.63,12406.0303,3127.51,3140.0,3103.13,12408.7235,3107.82,3116.5,3093.18,12785.2981,3096.81,3111.0,3084.81,9810.5785,3106.8,3135.32,3106.28,10128.1456,3128.42,3135.0,3104.57,8474.6559,3109.74,3130.06,3085.01,10422.6327,3086.07,3116.64,3085.83,9145.7084,3097.88,3104.85,3072.71,13856.3158,3098.06,3160.0,3092.34,18744.8401,3159.97,3177.86,3148.35,18713.257
