open_ts_int,open_ts_str,open,high,low,close,volume,open0,close0,volume0,open1,close1,volume1,open2,close2,volume2,open3,close3,volume3,open4,close4,volume4,open5,close5,volume5,open6,close6,volume6,open7,close7,volume7,open8,close8,volume8,open9,close9,volume9,open10,close10,volume10,open11,close11,volume11,open12,close12,volume12,open13,close13,volume13,open14,close14,volume14
1672660800000,2023-01-02 12:00:00,1217.35,1218.67,1216.61,1216.62,5725.8258,1201.4,1202.85,3422.5871,1202.85,1201.03,3264.0509,1201.04,1200.34,10448.589,1200.33,1198.16,6261.1079,1198.16,1195.16,13822.8726,1195.15,1196.79,3160.0153,1196.79,1201.94,8910.252,1201.94,1201.85,6437.8861,1201.85,1202.35,4675.795,1202.36,1201.58,5203.7224,1201.58,1213.09,49691.1187,1213.08,1215.94,11518.089,1215.93,1217.18,13720.0055,1217.18,1217.75,33278.1366,1217.74,1217.35,7768.1952
1672657200000,2023-01-02 11:00:00,1217.74,1217.88,1214.29,1217.35,7768.1952,1201.77,1201.4,4423.7644,1201.4,1202.85,3422.5871,1202.85,1201.03,3264.0509,1201.04,1200.34,10448.589,1200.33,1198.16,6261.1079,1198.16,1195.16,13822.8726,1195.15,1196.79,3160.0153,1196.79,1201.94,8910.252,1201.94,1201.85,6437.8861,1201.85,1202.35,4675.795,1202.36,1201.58,5203.7224,1201.58,1213.09,49691.1187,1213.08,1215.94,11518.089,1215.93,1217.18,13720.0055,1217.18,1217.75,33278.1366
1672653600000,2023-01-02 10:00:00,1217.18,1224.29,1216.61,1217.75,33278.1366,1200.93,1201.78,6650.6305,1201.77,1201.4,4423.7644,1201.4,1202.85,3422.5871,1202.85,1201.03,3264.0509,1201.04,1200.34,10448.589,1200.33,1198.16,6261.1079,1198.16,1195.16,13822.8726,1195.15,1196.79,3160.0153,1196.79,1201.94,8910.252,1201.94,1201.85,6437.8861,1201.85,1202.35,4675.795,1202.36,1201.58,5203.7224,1201.58,1213.09,49691.1187,1213.08,1215.94,11518.089,1215.93,1217.18,13720.0055
1672650000000,2023-01-02 09:00:00,1215.93,1219.32,1215.74,1217.18,13720.0055,1200.67,1200.92,5269.1583,1200.93,1201.78,6650.6305,1201.77,1201.4,4423.7644,1201.4,1202.85,3422.5871,1202.85,1201.03,3264.0509,1201.04,1200.34,10448.589,1200.33,1198.16,6261.1079,1198.16,1195.16,13822.8726,1195.15,1196.79,3160.0153,1196.79,1201.94,8910.252,1201.94,1201.85,6437.8861,1201.85,1202.35,4675.795,1202.36,1201.58,5203.7224,1201.58,1213.09,49691.1187,1213.08,1215.94,11518.089
1672646400000,2023-01-02 08:00:00,1213.08,1217.27,1212.74,1215.94,11518.089,1197.35,1200.68,10429.0438,1200.67,1200.92,5269.1583,1200.93,1201.78,6650.6305,1201.77,1201.4,4423.7644,1201.4,1202.85,3422.5871,1202.85,1201.03,3264.0509,1201.04,1200.34,10448.589,1200.33,1198.16,6261.1079,1198.16,1195.16,13822.8726,1195.15,1196.79,3160.0153,1196.79,1201.94,8910.252,1201.94,1201.85,6437.8861,1201.85,1202.35,4675.795,1202.36,1201.58,5203.7224,1201.58,1213.09,49691.1187
1672642800000,2023-01-02 07:00:00,1201.58,1220.0,1201.39,1213.09,49691.1187,1196.81,1197.34,8667.6825,1197.35,1200.68,10429.0438,1200.67,1200.92,5269.1583,1200.93,1201.78,6650.6305,1201.77,1201.4,4423.7644,1201.4,1202.85,3422.5871,1202.85,1201.03,3264.0509,1201.04,1200.34,10448.589,1200.33,1198.16,6261.1079,1198.16,1195.16,13822.8726,1195.15,1196.79,3160.0153,1196.79,1201.94,8910.252,1201.94,1201.85,6437.8861,1201.85,1202.35,4675.795,1202.36,1201.58,5203.7224
1672639200000,2023-01-02 06:00:00,1202.36,1204.19,1200.55,1201.58,5203.7224,1194.5,1196.81,2771.4134,1196.81,1197.34,8667.6825,1197.35,1200.68,10429.0438,1200.67,1200.92,5269.1583,1200.93,1201.78,6650.6305,1201.77,1201.4,4423.7644,1201.4,1202.85,3422.5871,1202.85,1201.03,3264.0509,1201.04,1200.34,10448.589,1200.33,1198.16,6261.1079,1198.16,1195.16,13822.8726,1195.15,1196.79,3160.0153,1196.79,1201.94,8910.252,1201.94,1201.85,6437.8861,1201.85,1202.35,4675.795
1672635600000,2023-01-02 05:00:00,1201.85,1202.99,1200.15,1202.35,4675.795,1195.26,1194.5,3496.2584,1194.5,1196.81,2771.4134,1196.81,1197.34,8667.6825,1197.35,1200.68,10429.0438,1200.67,1200.92,5269.1583,1200.93,1201.78,6650.6305,1201.77,1201.4,4423.7644,1201.4,1202.85,3422.5871,1202.85,1201.03,3264.0509,1201.04,1200.34,10448.589,1200.33,1198.16,6261.1079,1198.16,1195.16,13822.8726,1195.15,1196.79,3160.0153,1196.79,1201.94,8910.252,1201.94,1201.85,6437.8861
1672632000000,2023-01-02 04:00:00,1201.94,1202.95,1199.87,1201.85,6437.8861,1197.16,1195.26,4804.449,1195.26,1194.5,3496.2584,1194.5,1196.81,2771.4134,1196.81,1197.34,8667.6825,1197.35,1200.68,10429.0438,1200.67,1200.92,5269.1583,1200.93,1201.78,6650.6305,1201.77,1201.4,4423.7644,1201.4,1202.85,3422.5871,1202.85,1201.03,3264.0509,1201.04,1200.34,10448.589,1200.33,1198.16,6261.1079,1198.16,1195.16,13822.8726,1195.15,1196.79,3160.0153,1196.79,1201.94,8910.252
1672628400000,2023-01-02 03:00:00,1196.79,1203.53,1196.56,1201.94,8910.252,1196.35,1197.17,4418.7365,1197.16,1195.26,4804.449,1195.26,1194.5,3496.2584,1194.5,1196.81,2771.4134,1196.81,1197.34,8667.6825,1197.35,1200.68,10429.0438,1200.67,1200.92,5269.1583,1200.93,1201.78,6650.6305,1201.77,1201.4,4423.7644,1201.4,1202.85,3422.5871,1202.85,1201.03,3264.0509,1201.04,1200.34,10448.589,1200.33,1198.16,6261.1079,1198.16,1195.16,13822.8726,1195.15,1196.79,3160.0153
1672624800000,2023-01-02 02:00:00,1195.15,1197.24,1194.46,1196.79,3160.0153,1197.14,1196.34,2854.0542,1196.35,1197.17,4418.7365,1197.16,1195.26,4804.449,1195.26,1194.5,3496.2584,1194.5,1196.81,2771.4134,1196.81,1197.34,8667.6825,1197.35,1200.68,10429.0438,1200.67,1200.92,5269.1583,1200.93,1201.78,6650.6305,1201.77,1201.4,4423.7644,1201.4,1202.85,3422.5871,1202.85,1201.03,3264.0509,1201.04,1200.34,10448.589,1200.33,1198.16,6261.1079,1198.16,1195.16,13822.8726
1672621200000,2023-01-02 01:00:00,1198.16,1198.31,1193.0,1195.16,13822.8726,1196.47,1197.14,2006.5809,1197.14,1196.34,2854.0542,1196.35,1197.17,4418.7365,1197.16,1195.26,4804.449,1195.26,1194.5,3496.2584,1194.5,1196.81,2771.4134,1196.81,1197.34,8667.6825,1197.35,1200.68,10429.0438,1200.67,1200.92,5269.1583,1200.93,1201.78,6650.6305,1201.77,1201.4,4423.7644,1201.4,1202.85,3422.5871,1202.85,1201.03,3264.0509,1201.04,1200.34,10448.589,1200.33,1198.16,6261.1079
1672617600000,2023-01-02 00:00:00,1200.33,1201.04,1197.5,1198.16,6261.1079,1194.27,1196.48,2763.9478,1196.47,1197.14,2006.5809,1197.14,1196.34,2854.0542,1196.35,1197.17,4418.7365,1197.16,1195.26,4804.449,1195.26,1194.5,3496.2584,1194.5,1196.81,2771.4134,1196.81,1197.34,8667.6825,1197.35,1200.68,10429.0438,1200.67,1200.92,5269.1583,1200.93,1201.78,6650.6305,1201.77,1201.4,4423.7644,1201.4,1202.85,3422.5871,1202.85,1201.03,3264.0509,1201.04,1200.34,10448.589
1672614000000,2023-01-01 23:00:00,1201.04,1202.49,1199.36,1200.34,10448.589,1195.07,1194.28,3124.6022,1194.27,1196.48,2763.9478,1196.47,1197.14,2006.5809,1197.14,1196.34,2854.0542,1196.35,1197.17,4418.7365,1197.16,1195.26,4804.449,1195.26,1194.5,3496.2584,1194.5,1196.81,2771.4134,1196.81,1197.34,8667.6825,1197.35,1200.68,10429.0438,1200.67,1200.92,5269.1583,1200.93,1201.78,6650.6305,1201.77,1201.4,4423.7644,1201.4,1202.85,3422.5871,1202.85,1201.03,3264.0509
1672610400000,2023-01-01 22:00:00,1202.85,1203.08,1200.45,1201.03,3264.0509,1194.81,1195.06,5826.7698,1195.07,1194.28,3124.6022,1194.27,1196.48,2763.9478,1196.47,1197.14,2006.5809,1197.14,1196.34,2854.0542,1196.35,1197.17,4418.7365,1197.16,1195.26,4804.449,1195.26,1194.5,3496.2584,1194.5,1196.81,2771.4134,1196.81,1197.34,8667.6825,1197.35,1200.68,10429.0438,1200.67,1200.92,5269.1583,1200.93,1201.78,6650.6305,1201.77,1201.4,4423.7644,1201.4,1202.85,3422.5871
1672606800000,2023-01-01 21:00:00,1201.4,1203.08,1200.65,1202.85,3422.5871,1194.55,1194.81,4102.0957,1194.81,1195.06,5826.7698,1195.07,1194.28,3124.6022,1194.27,1196.48,2763.9478,1196.47,1197.14,2006.5809,1197.14,1196.34,2854.0542,1196.35,1197.17,4418.7365,1197.16,1195.26,4804.449,1195.26,1194.5,3496.2584,1194.5,1196.81,2771.4134,1196.81,1197.34,8667.6825,1197.35,1200.68,10429.0438,1200.67,1200.92,5269.1583,1200.93,1201.78,6650.6305,1201.77,1201.4,4423.7644
1672603200000,2023-01-01 20:00:00,1201.77,1204.67,1201.39,1201.4,4423.7644,1192.92,1194.54,2316.3448,1194.55,1194.81,4102.0957,1194.81,1195.06,5826.7698,1195.07,1194.28,3124.6022,1194.27,1196.48,2763.9478,1196.47,1197.14,2006.5809,1197.14,1196.34,2854.0542,1196.35,1197.17,4418.7365,1197.16,1195.26,4804.449,1195.26,1194.5,3496.2584,1194.5,1196.81,2771.4134,1196.81,1197.34,8667.6825,1197.35,1200.68,10429.0438,1200.67,1200.92,5269.1583,1200.93,1201.78,6650.6305
1672599600000,2023-01-01 19:00:00,1200.93,1204.51,1200.92,1201.78,6650.6305,1194.05,1192.92,6409.2491,1192.92,1194.54,2316.3448,1194.55,1194.81,4102.0957,1194.81,1195.06,5826.7698,1195.07,1194.28,3124.6022,1194.27,1196.48,2763.9478,1196.47,1197.14,2006.5809,1197.14,1196.34,2854.0542,1196.35,1197.17,4418.7365,1197.16,1195.26,4804.449,1195.26,1194.5,3496.2584,1194.5,1196.81,2771.4134,1196.81,1197.34,8667.6825,1197.35,1200.68,10429.0438,1200.67,1200.92,5269.1583
1672596000000,2023-01-01 18:00:00,1200.67,1202.91,1200.67,1200.92,5269.1583,1195.41,1194.04,7493.4207,1194.05,1192.92,6409.2491,1192.92,1194.54,2316.3448,1194.55,1194.81,4102.0957,1194.81,1195.06,5826.7698,1195.07,1194.28,3124.6022,1194.27,1196.48,2763.9478,1196.47,1197.14,2006.5809,1197.14,1196.34,2854.0542,1196.35,1197.17,4418.7365,1197.16,1195.26,4804.449,1195.26,1194.5,3496.2584,1194.5,1196.81,2771.4134,1196.81,1197.34,8667.6825,1197.35,1200.68,10429.0438
1672592400000,2023-01-01 17:00:00,1197.35,1203.5,1197.34,1200.68,10429.0438,1196.01,1195.4,3752.0476,1195.41,1194.04,7493.4207,1194.05,1192.92,6409.2491,1192.92,1194.54,2316.3448,1194.55,1194.81,4102.0957,1194.81,1195.06,5826.7698,1195.07,1194.28,3124.6022,1194.27,1196.48,2763.9478,1196.47,1197.14,2006.5809,1197.14,1196.34,2854.0542,1196.35,1197.17,4418.7365,1197.16,1195.26,4804.449,1195.26,1194.5,3496.2584,1194.5,1196.81,2771.4134,1196.81,1197.34,8667.6825
1672588800000,2023-01-01 16:00:00,1196.81,1198.35,1195.88,1197.34,8667.6825,1194.09,1196.02,3157.2079,1196.01,1195.4,3752.0476,1195.41,1194.04,7493.4207,1194.05,1192.92,6409.2491,1192.92,1194.54,2316.3448,1194.55,1194.81,4102.0957,1194.81,1195.06,5826.7698,1195.07,1194.28,3124.6022,1194.27,1196.48,2763.9478,1196.47,1197.14,2006.5809,1197.14,1196.34,2854.0542,1196.35,1197.17,4418.7365,1197.16,1195.26,4804.449,1195.26,1194.5,3496.2584,1194.5,1196.81,2771.4134
